year,state,pop,log_pop,acres,nrel_cap_factor,tot_sales,log_sales,net_meter_cap_dc,net_meter_cap_ac,comm__cap_ac,dc_cap_added,ac_cap_added,n_plants,dc_cap_added_qf,ac_cap_added_qf,n_plants_qf,cum_dc_cap_added,cum_ac_cap_added,cum_n_plants,cum_dc_cap_added_qf,cum_ac_cap_added_qf,cum_n_plants_qf,avg_cap_ac,avg_cap_ac_qf,lbl_sales_2016,tot_rps_lbl_mwh_2016,tot_rps_lbl_target_2016,solar_rps_manual_mwh_2016,solar_rps_manual_target_2016,dg_rps_manual_mwh_2016,dg_rps_manual_target_2016,solar_rps_lbl_mwh_2016,solar_rps_lbl_target_2016,lbl_sales_2025,tot_rps_lbl_mwh_2025,tot_rps_lbl_target_2025,solar_rps_manual_mwh_2025,solar_rps_manual_target_2025,dg_rps_manual_mwh_2025,dg_rps_manual_target_2025,solar_rps_lbl_mwh_2025,solar_rps_lbl_target_2025,purpa_wholesale_2020,purpa_competitive_2020,purpa_standard_contract_2020,purpa_mw_limit_2020,purpa_max_term_2020,itc_dummy,ptc_dummy,alt_ptc_dummy,retail_choice,p_iou_sales_2016,p_public_sales_2016,p_retail_sales_2016
2010,MA,6566307,15.697462131966486,5914,0.182,82423902.0,18.22738602563225,0.0,0.0,0.0,3.8,3.8,3.0,0.0,0.0,0.0,3.8,3.8,3.0,0.0,0.0,0.0,1.2666666666666666,0.0,53475.888,910694.3726400001,17.03,145989.17424,2.73,0.0,0.0,145989.17424,2.73,53542.91083256234,1751388.6133331142,32.71,760844.7629307109,14.21,0.0,0.0,760844.7629307109,14.21,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.2824215715597659,0.1337253501136482,0.583853078326586
2011,MA,6613583,15.704636122456431,5914,0.182,80551184.0,18.204403366423985,5.5,4.300000000000001,1.0,4.3,4.1,2.0,0.0,0.0,0.0,8.1,7.899999999999999,5.0,0.0,0.0,0.0,2.05,0.0,53475.888,910694.3726400001,17.03,145989.17424,2.73,0.0,0.0,145989.17424,2.73,53542.91083256234,1751388.6133331142,32.71,760844.7629307109,14.21,0.0,0.0,760844.7629307109,14.21,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.2824215715597659,0.1337253501136482,0.583853078326586
2012,MA,6663005,15.71208114195712,5914,0.182,80474285.0,18.20344825036286,36.3,31.9,0.0,15.7,12.9,6.0,11.9,9.9,4.0,23.8,20.8,11.0,11.9,9.9,4.0,2.15,2.475,53475.888,910694.3726400001,17.03,145989.17424,2.73,0.0,0.0,145989.17424,2.73,53542.91083256234,1751388.6133331142,32.71,760844.7629307109,14.21,0.0,0.0,760844.7629307109,14.21,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.2824215715597659,0.1337253501136482,0.583853078326586
2013,MA,6713315,15.719603425699038,5914,0.182,80751947.0,18.206892631231472,92.7,79.89999999999999,1.6,37.3,31.200000000000003,11.0,30.6,24.700000000000003,9.0,61.1,52.0,22.0,42.5,34.6,13.0,2.8363636363636364,2.744444444444445,53475.888,910694.3726400001,17.03,145989.17424,2.73,0.0,0.0,145989.17424,2.73,53542.91083256234,1751388.6133331142,32.71,760844.7629307109,14.21,0.0,0.0,760844.7629307109,14.21,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.2824215715597659,0.1337253501136482,0.583853078326586
2014,MA,6762596,15.726917397969569,5914,0.182,79252556.0,18.188150222567497,76.1,64.89999999999999,0.0,107.6,87.80000000000001,27.0,60.6,49.1,13.0,168.7,139.8,49.0,103.1,83.69999999999999,26.0,3.2518518518518524,3.776923076923077,53475.888,910694.3726400001,17.03,145989.17424,2.73,0.0,0.0,145989.17424,2.73,53542.91083256234,1751388.6133331142,32.71,760844.7629307109,14.21,0.0,0.0,760844.7629307109,14.21,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.2824215715597659,0.1337253501136482,0.583853078326586
2015,MA,6794228,15.731583986162242,5914,0.182,82840821.0,18.23243150511372,72.30000000000001,56.1,0.0,6.699999999999999,5.1,3.0,6.699999999999999,5.1,3.0,175.39999999999998,144.9,52.0,109.8,88.79999999999998,29.0,1.7,1.7,53475.888,910694.3726400001,17.03,145989.17424,2.73,0.0,0.0,145989.17424,2.73,53542.91083256234,1751388.6133331142,32.71,760844.7629307109,14.21,0.0,0.0,760844.7629307109,14.21,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.2824215715597659,0.1337253501136482,0.583853078326586
2016,MA,6823608,15.73589892218948,5914,0.182,84152344.0,18.24813933323394,139.90000000000006,113.00000000000004,1.4,14.5,10.8,5.0,2.6,2.0,1.0,189.9,155.70000000000002,57.0,112.4,90.79999999999998,30.0,2.16,2.0,53475.888,910694.3726400001,17.03,145989.17424,2.73,0.0,0.0,145989.17424,2.73,53542.91083256234,1751388.6133331142,32.71,760844.7629307109,14.21,0.0,0.0,760844.7629307109,14.21,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.2824215715597659,0.1337253501136482,0.583853078326586
2017,MA,6859789,15.741187241211538,5914,0.182,83129110.0,18.23590549932702,228.8000000000001,170.00000000000003,2.1,19.500000000000007,16.5,5.0,14.1,12.0,3.0,209.4,172.20000000000002,62.0,126.5,102.79999999999998,33.0,3.3,4.0,53475.888,910694.3726400001,17.03,145989.17424,2.73,0.0,0.0,145989.17424,2.73,53542.91083256234,1751388.6133331142,32.71,760844.7629307109,14.21,0.0,0.0,760844.7629307109,14.21,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.2824215715597659,0.1337253501136482,0.583853078326586
2018,MA,6882635,15.744512130772021,5914,0.182,85100639.0,18.259345102328574,62.400000000000006,47.5,2.2,45.29999999999999,36.2,16.0,13.1,9.8,4.0,254.7,208.40000000000003,78.0,139.6,112.59999999999998,37.0,2.2625,2.45,53475.888,910694.3726400001,17.03,145989.17424,2.73,0.0,0.0,145989.17424,2.73,53542.91083256234,1751388.6133331142,32.71,760844.7629307109,14.21,0.0,0.0,760844.7629307109,14.21,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.2824215715597659,0.1337253501136482,0.583853078326586
2019,MA,6892503,15.745944857135706,5914,0.182,81747249.0,18.21914271579927,37.7,26.7,0.0,77.0,56.8,18.0,26.2,20.0,7.0,331.69999999999993,265.20000000000005,96.0,165.79999999999998,132.59999999999997,44.0,3.1555555555555554,2.857142857142857,53475.888,910694.3726400001,17.03,145989.17424,2.73,0.0,0.0,145989.17424,2.73,53542.91083256234,1751388.6133331142,32.71,760844.7629307109,14.21,0.0,0.0,760844.7629307109,14.21,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.2824215715597659,0.1337253501136482,0.583853078326586
2010,MD,5788645,15.571408797981627,7870,0.179,94588523.0,18.36504670530901,1.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61353.911,932579.4471999999,15.2,42947.7377,0.7,0.0,0.0,42947.7377,0.7,63715.41498577288,2548616.599430915,40.0,732727.2723363881,11.5,0.0,0.0,732727.2723363881,11.5,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4007813256744177,0.0822774148560533,0.516941259469529
2011,MD,5839419,15.58014186355395,7870,0.179,95562025.0,18.375286071072203,2.4,2.0,0.0,4.2,4.2,2.0,2.0,2.0,1.0,4.2,4.2,2.0,2.0,2.0,1.0,2.1,2.0,61353.911,932579.4471999999,15.2,42947.7377,0.7,0.0,0.0,42947.7377,0.7,63715.41498577288,2548616.599430915,40.0,732727.2723363881,11.5,0.0,0.0,732727.2723363881,11.5,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4007813256744177,0.0822774148560533,0.516941259469529
2012,MD,5886992,15.588255729083027,7870,0.179,94269525.0,18.361668524641065,18.4,15.7,1.0,10.6,8.3,4.0,7.0,5.5,1.0,14.8,12.5,6.0,9.0,7.5,2.0,2.075,5.5,61353.911,932579.4471999999,15.2,42947.7377,0.7,0.0,0.0,42947.7377,0.7,63715.41498577288,2548616.599430915,40.0,732727.2723363881,11.5,0.0,0.0,732727.2723363881,11.5,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4007813256744177,0.0822774148560533,0.516941259469529
2013,MD,5923188,15.594385375427334,7870,0.179,94975565.0,18.3691302059542,9.9,8.1,2.1,29.1,27.0,1.0,29.1,27.0,1.0,43.900000000000006,39.5,7.0,38.1,34.5,3.0,27.0,27.0,61353.911,932579.4471999999,15.2,42947.7377,0.7,0.0,0.0,42947.7377,0.7,63715.41498577288,2548616.599430915,40.0,732727.2723363881,11.5,0.0,0.0,732727.2723363881,11.5,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4007813256744177,0.0822774148560533,0.516941259469529
2014,MD,5957283,15.60012506261686,7870,0.179,93964121.0,18.358423575882178,4.4,3.2,0.0,1.5,1.5,1.0,1.5,1.5,1.0,45.400000000000006,41.0,8.0,39.6,36.0,4.0,1.5,1.5,61353.911,932579.4471999999,15.2,42947.7377,0.7,0.0,0.0,42947.7377,0.7,63715.41498577288,2548616.599430915,40.0,732727.2723363881,11.5,0.0,0.0,732727.2723363881,11.5,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4007813256744177,0.0822774148560533,0.516941259469529
2015,MD,5985562,15.604860793985965,7870,0.179,94438986.0,18.363464533148086,33.49999999999999,25.6,1.1,25.1,19.9,6.0,25.1,19.9,6.0,70.5,60.9,14.0,64.7,55.9,10.0,3.3166666666666664,3.3166666666666664,61353.911,932579.4471999999,15.2,42947.7377,0.7,0.0,0.0,42947.7377,0.7,63715.41498577288,2548616.599430915,40.0,732727.2723363881,11.5,0.0,0.0,732727.2723363881,11.5,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4007813256744177,0.0822774148560533,0.516941259469529
2016,MD,6003323,15.607823707216584,7870,0.179,93376015.0,18.352145071505433,24.9,18.4,1.8,57.2,46.3,5.0,13.5,11.0,2.0,127.7,107.2,19.0,78.2,66.9,12.0,9.26,5.5,61353.911,932579.4471999999,15.2,42947.7377,0.7,0.0,0.0,42947.7377,0.7,63715.41498577288,2548616.599430915,40.0,732727.2723363881,11.5,0.0,0.0,732727.2723363881,11.5,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4007813256744177,0.0822774148560533,0.516941259469529
2017,MD,6023868,15.61124013587119,7870,0.179,90425367.0,18.320035394406307,7.200000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.7,107.2,19.0,78.2,66.9,12.0,0.0,0.0,61353.911,932579.4471999999,15.2,42947.7377,0.7,0.0,0.0,42947.7377,0.7,63715.41498577288,2548616.599430915,40.0,732727.2723363881,11.5,0.0,0.0,732727.2723363881,11.5,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4007813256744177,0.0822774148560533,0.516941259469529
2018,MD,6035802,15.613219295150927,7870,0.179,93865965.0,18.357378418410068,38.6,27.4,3.5,99.0,75.0,1.0,0.0,0.0,0.0,226.7,182.2,20.0,78.2,66.9,12.0,75.0,0.0,61353.911,932579.4471999999,15.2,42947.7377,0.7,0.0,0.0,42947.7377,0.7,63715.41498577288,2548616.599430915,40.0,732727.2723363881,11.5,0.0,0.0,732727.2723363881,11.5,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4007813256744177,0.0822774148560533,0.516941259469529
2019,MD,6045680,15.61485452536542,7870,0.179,91318588.0,18.32986491739507,26.1,19.0,1.3,16.6,12.6,2.0,10.0,7.6,1.0,243.3,194.8,22.0,88.2,74.5,13.0,6.3,7.6,61353.911,932579.4471999999,15.2,42947.7377,0.7,0.0,0.0,42947.7377,0.7,63715.41498577288,2548616.599430915,40.0,732727.2723363881,11.5,0.0,0.0,732727.2723363881,11.5,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4007813256744177,0.0822774148560533,0.516941259469529
2010,ME,1327629,14.098905202518276,21594,0.191,22911548.0,16.947151620894285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.951,446509.089,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.145482272908,790141.8744186474,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4712439923068151,0.0267898614614826,0.5019661462317022
2011,ME,1328284,14.099398441576392,21594,0.191,22675316.0,16.93678748992129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.951,446509.089,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.145482272908,790141.8744186474,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4712439923068151,0.0267898614614826,0.5019661462317022
2012,ME,1327729,14.098980521929102,21594,0.191,22966175.0,16.949533039249182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.951,446509.089,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.145482272908,790141.8744186474,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4712439923068151,0.0267898614614826,0.5019661462317022
2013,ME,1328009,14.099191386103985,21594,0.191,23550304.0,16.97464928704827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.951,446509.089,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.145482272908,790141.8744186474,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4712439923068151,0.0267898614614826,0.5019661462317022
2014,ME,1330513,14.101075140115018,21594,0.191,23841179.0,16.986924853636566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.951,446509.089,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.145482272908,790141.8744186474,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4712439923068151,0.0267898614614826,0.5019661462317022
2015,ME,1328262,14.099381878716196,21594,0.191,18049969.0,16.708654525290164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.951,446509.089,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.145482272908,790141.8744186474,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4712439923068151,0.0267898614614826,0.5019661462317022
2016,ME,1331317,14.101679235811927,21594,0.191,17091012.0,16.65406326925432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.951,446509.089,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.145482272908,790141.8744186474,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4712439923068151,0.0267898614614826,0.5019661462317022
2017,ME,1334612,14.104151170869335,21594,0.191,16399857.0,16.612783173244217,6.5,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.951,446509.089,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.145482272908,790141.8744186474,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4712439923068151,0.0267898614614826,0.5019661462317022
2018,ME,1339057,14.107476192848676,21594,0.191,18146766.0,16.714002920980686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.951,446509.089,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.145482272908,790141.8744186474,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4712439923068151,0.0267898614614826,0.5019661462317022
2019,ME,1344212,14.111318525721124,21594,0.191,16947596.0,16.645636552823508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.951,446509.089,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.145482272908,790141.8744186474,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.4712439923068151,0.0267898614614826,0.5019661462317022
2010,MI,9877510,16.105771013669095,37448,0.173,112733191.0,18.54053444319332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104467.813,1034231.3487,9.9,0.0,0.0,0.0,0.0,0.0,0.0,107758.72356669974,1566811.8406598142,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0.8069816800191433,0.1156908006157114,0.0773275193651452
2011,MI,9882412,16.106267169483935,37448,0.173,114414986.0,18.555342624834175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104467.813,1034231.3487,9.9,0.0,0.0,0.0,0.0,0.0,0.0,107758.72356669974,1566811.8406598142,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0.8069816800191433,0.1156908006157114,0.0773275193651452
2012,MI,9897145,16.10775688967582,37448,0.173,113571544.0,18.54794353991498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104467.813,1034231.3487,9.9,0.0,0.0,0.0,0.0,0.0,0.0,107758.72356669974,1566811.8406598142,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0.8069816800191433,0.1156908006157114,0.0773275193651452
2013,MI,9913065,16.10936414203984,37448,0.173,113030944.0,18.543172179897056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104467.813,1034231.3487,9.9,0.0,0.0,0.0,0.0,0.0,0.0,107758.72356669974,1566811.8406598142,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0.8069816800191433,0.1156908006157114,0.0773275193651452
2014,MI,9929848,16.11105572875415,37448,0.173,114765978.0,18.55840563904175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104467.813,1034231.3487,9.9,0.0,0.0,0.0,0.0,0.0,0.0,107758.72356669974,1566811.8406598142,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0.8069816800191433,0.1156908006157114,0.0773275193651452
2015,MI,9931715,16.111243730071617,37448,0.173,111784933.0,18.532087342161464,1.0,0.8,0.8,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,104467.813,1034231.3487,9.9,0.0,0.0,0.0,0.0,0.0,0.0,107758.72356669974,1566811.8406598142,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0.8069816800191433,0.1156908006157114,0.0773275193651452
2016,MI,9950571,16.113140494422883,37448,0.173,113583940.0,18.54805268101775,0.3,0.2,0.2,12.1,10.5,4.0,0.0,0.0,0.0,14.1,12.5,6.0,0.0,0.0,0.0,2.625,0.0,104467.813,1034231.3487,9.9,0.0,0.0,0.0,0.0,0.0,0.0,107758.72356669974,1566811.8406598142,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0.8069816800191433,0.1156908006157114,0.0773275193651452
2017,MI,9973114,16.115403430182003,37448,0.173,110806055.0,18.52329197879875,0.0,0.0,0.0,64.7,61.5,5.0,13.5,10.5,1.0,78.8,74.0,11.0,13.5,10.5,1.0,12.3,10.5,104467.813,1034231.3487,9.9,0.0,0.0,0.0,0.0,0.0,0.0,107758.72356669974,1566811.8406598142,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0.8069816800191433,0.1156908006157114,0.0773275193651452
2018,MI,9984072,16.116501581103805,37448,0.173,113740267.0,18.54942804729929,0.0,0.0,0.0,31.8,26.3,4.0,29.3,24.0,2.0,110.6,100.3,15.0,42.8,34.5,3.0,6.575,12.0,104467.813,1034231.3487,9.9,0.0,0.0,0.0,0.0,0.0,0.0,107758.72356669974,1566811.8406598142,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0.8069816800191433,0.1156908006157114,0.0773275193651452
2019,MI,9986857,16.11678048650856,37448,0.173,110160862.0,18.517452237335903,0.0,0.0,0.0,2.2,1.8,1.0,0.0,0.0,0.0,112.8,102.1,16.0,42.8,34.5,3.0,1.8,0.0,104467.813,1034231.3487,9.9,0.0,0.0,0.0,0.0,0.0,0.0,107758.72356669974,1566811.8406598142,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0.8069816800191433,0.1156908006157114,0.0773275193651452
2010,MN,5310828,15.48525831326535,54014,0.1889999999999999,67799706.0,18.032068416618035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66546.492,1374185.0598,20.65,0.0,0.0,0.0,0.0,0.0,0.0,70172.3165060851,1910090.4552956363,27.22,88417.11879766722,1.26,0.0,0.0,88417.11879766722,1.26,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0.6305928361835985,0.3694071638164014,0.0
2011,MN,5346143,15.491885924294447,54014,0.1889999999999999,68532708.0,18.04282167832193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66546.492,1374185.0598,20.65,0.0,0.0,0.0,0.0,0.0,0.0,70172.3165060851,1910090.4552956363,27.22,88417.11879766722,1.26,0.0,0.0,88417.11879766722,1.26,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0.6305928361835985,0.3694071638164014,0.0
2012,MN,5376643,15.497574759687698,54014,0.1889999999999999,67144577.0,18.022358718178626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66546.492,1374185.0598,20.65,0.0,0.0,0.0,0.0,0.0,0.0,70172.3165060851,1910090.4552956363,27.22,88417.11879766722,1.26,0.0,0.0,88417.11879766722,1.26,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0.6305928361835985,0.3694071638164014,0.0
2013,MN,5413479,15.504402512534654,54014,0.1889999999999999,68644103.0,18.044445786998516,0.0,0.0,0.0,2.0,1.7,1.0,0.0,0.0,0.0,2.0,1.7,1.0,0.0,0.0,0.0,1.7,0.0,66546.492,1374185.0598,20.65,0.0,0.0,0.0,0.0,0.0,0.0,70172.3165060851,1910090.4552956363,27.22,88417.11879766722,1.26,0.0,0.0,88417.11879766722,1.26,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0.6305928361835985,0.3694071638164014,0.0
2014,MN,5451079,15.511324128695023,54014,0.1889999999999999,68719367.0,18.04554162430565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,66546.492,1374185.0598,20.65,0.0,0.0,0.0,0.0,0.0,0.0,70172.3165060851,1910090.4552956363,27.22,88417.11879766722,1.26,0.0,0.0,88417.11879766722,1.26,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0.6305928361835985,0.3694071638164014,0.0
2015,MN,5482032,15.516986393113493,54014,0.1889999999999999,66579234.0,18.013903285088528,0.0,0.0,0.0,2.3,2.3,1.0,0.0,0.0,0.0,4.3,4.0,2.0,0.0,0.0,0.0,2.3,0.0,66546.492,1374185.0598,20.65,0.0,0.0,0.0,0.0,0.0,0.0,70172.3165060851,1910090.4552956363,27.22,88417.11879766722,1.26,0.0,0.0,88417.11879766722,1.26,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0.6305928361835985,0.3694071638164014,0.0
2016,MN,5522744,15.524385396188558,54014,0.1889999999999999,66546492.0,18.013411389169626,32.0,26.8,0.0,317.2000000000001,225.40000000000003,24.0,175.7000000000001,122.2,21.0,321.5000000000001,229.40000000000003,26.0,175.7000000000001,122.2,21.0,9.391666666666667,5.819047619047619,66546.492,1374185.0598,20.65,0.0,0.0,0.0,0.0,0.0,0.0,70172.3165060851,1910090.4552956363,27.22,88417.11879766722,1.26,0.0,0.0,88417.11879766722,1.26,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0.6305928361835985,0.3694071638164014,0.0
2017,MN,5566230,15.53222854252828,54014,0.1889999999999999,67152580.0,18.022477901639963,173.1,137.10000000000005,0.0,166.79999999999998,117.1,15.0,17.0,13.0,3.0,488.30000000000007,346.5,41.0,192.7000000000001,135.2,24.0,7.806666666666667,4.333333333333333,66546.492,1374185.0598,20.65,0.0,0.0,0.0,0.0,0.0,0.0,70172.3165060851,1910090.4552956363,27.22,88417.11879766722,1.26,0.0,0.0,88417.11879766722,1.26,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0.6305928361835985,0.3694071638164014,0.0
2018,MN,5606249,15.539392426416875,54014,0.1889999999999999,68708382.0,18.045381758483742,134.5,102.59999999999998,0.0,146.20000000000002,129.9,40.0,83.5,71.6,16.0,634.5000000000001,476.4,81.0,276.2000000000001,206.8,40.0,3.2475,4.475,66546.492,1374185.0598,20.65,0.0,0.0,0.0,0.0,0.0,0.0,70172.3165060851,1910090.4552956363,27.22,88417.11879766722,1.26,0.0,0.0,88417.11879766722,1.26,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0.6305928361835985,0.3694071638164014,0.0
2019,MN,5639632,15.545329373118532,54014,0.1889999999999999,66965594.0,18.019689523069403,68.4,59.0,0.0,131.70000000000005,99.3,47.0,30.4,23.0,8.0,766.2000000000002,575.6999999999999,128.0,306.6000000000001,229.8,48.0,2.1127659574468085,2.875,66546.492,1374185.0598,20.65,0.0,0.0,0.0,0.0,0.0,0.0,70172.3165060851,1910090.4552956363,27.22,88417.11879766722,1.26,0.0,0.0,88417.11879766722,1.26,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0.6305928361835985,0.3694071638164014,0.0
2010,MO,5995974,15.606598801971074,44614,0.193,86085117.0,18.270847097313585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78618.056,393090.27999999997,5.0,7861.8056,0.1,0.0,0.0,7861.8056,0.1,86309.90902429042,1294648.6353643562,15.0,25892.972707287125,0.3,0.0,0.0,25892.972707287125,0.3,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.692506402388619,0.3074935976113809,0.0
