year,state,pop_2010,acres,nrel_cap_factor,region,iso_rto,iso_rto_dummy,retail_choice,net_meter_cap_dc,net_meter_cap_ac,comm__cap_ac,dc_cap_added,ac_cap_added,n_plants,dc_cap_added_qf,ac_cap_added_qf,n_plants_qf,cum_dc_cap_added,cum_ac_cap_added,cum_n_plants,cum_dc_cap_added_qf,cum_ac_cap_added_qf,cum_n_plants_qf,avg_cap_ac,avg_cap_ac_qf,first_plant_yr,first_plant_sector,first_ipp_plant_yr,first_grid_yr,first_mega_plant,first_qf_year,utility_scale_solar_mwh,solar_mwh,any_plant,first_plant_pre_sample,first_plant,first_ipp_plant,first_rps_year,first_carveout_year,active_solar_rps,first_carveout_pre_sample,first_carveout,active_rps,first_rps_pre_sample,first_rps,tot_rps_lbl,solar_rps_manual,dg_rps_manual,solar_rps_lbl,lbl_sales,solar_carveout_diff,solar_carveout_f2,rps_diff,rps_f2,end_carveout_yr,end_rps_yr,itc_introduced,ptc_introduced,itc_expired,ptc_expired,itc_start_yr,itc_end_yr,ptc_start_yr,ptc_end_yr,purpa_wholesale_2020,purpa_competitive_2020,purpa_standard_contract_2020,purpa_mw_limit_2020,purpa_max_term_2020
2013,ND,674715,45251,0.203,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16032.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2014.0,,,,,1.0,0.1,
2014,ND,674715,45251,0.203,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18239.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008.0,2014.0,,,,,1.0,0.1,
2015,ND,674715,45251,0.203,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18128.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2014.0,,,,,1.0,0.1,
2016,ND,674715,45251,0.203,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2014.0,,,,,1.0,0.1,
2017,ND,674715,45251,0.203,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20140.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2014.0,,,,,1.0,0.1,
2018,ND,674715,45251,0.203,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20669.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2014.0,,,,,1.0,0.1,
2019,ND,674715,45251,0.203,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20758.194124970916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2014.0,,,,,1.0,0.1,
2005,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2006,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27276.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2007,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28248.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2008,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28821.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2009,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28452.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2010,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29849.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2011,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29676.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2012,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30827.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2013,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30700.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2014,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30222.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2015,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29495.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2016,NE,1829542,49523,0.217,SPP,True,1,0,3.1,2.3,0.0,4.7,4.0,1.0,0.0,0.0,0.0,4.7,4.0,1.0,0.0,0.0,0.0,4.0,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,4.0,4.0,0,0,1,1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2017,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,11.1,9.3,2.0,11.1,9.3,2.0,15.8,13.3,3.0,11.1,9.3,2.0,4.65,4.65,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,15.0,15.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30359.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2018,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,2.7,2.3,1.0,0.0,0.0,0.0,18.5,15.6,4.0,11.1,9.3,2.0,2.3,0.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,27.0,27.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30939.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2019,NE,1829542,49523,0.217,SPP,True,1,0,0.0,0.0,0.0,9.0,6.5,2.0,7.0,5.0,1.0,27.5,22.1,6.0,18.1,14.3,3.0,3.25,5.0,2016.0,IPP Non-CHP,2016.0,2018.0,0.0,2017.0,31.0,31.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30961.65510091964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,
2005,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2008.0,2010.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2006,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2008.0,2010.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11094.343,0.0,0.0,0.0,4.0,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2007,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2008.0,2010.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11235.856,0.0,0.0,0.0,6.0,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2008,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2008.0,2010.0,0,0,0,0,0,1,4.0,0.0,0.0,0.0,10977.289,0.0,0.04,4.0,7.54,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2009,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2008.0,2010.0,0,0,0,1,0,0,6.0,0.0,0.0,0.0,10698.493,0.0,0.08,2.0,9.58,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2010,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2008.0,2010.0,0,0,1,1,0,0,7.54,0.04,0.0,0.04,10890.074,0.04,0.15,1.54,5.55,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2011,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2008.0,2010.0,1,0,0,1,0,0,9.58,0.08,0.0,0.08,10868.607,0.04,0.2,2.04,5.8,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2012,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2008.0,2010.0,1,0,0,1,0,0,5.55,0.15,0.0,0.15,10870.261,0.06999999999999999,0.3,-4.03,7.2,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2013,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2008.0,2010.0,1,0,0,1,0,0,5.8,0.2,0.0,0.2,11043.276,0.05000000000000002,0.3,0.25,8.3,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2014,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2008.0,2010.0,1,0,0,1,0,0,7.2,0.3,0.0,0.3,10944.081,0.09999999999999998,0.3,1.4000000000000004,8.5,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2015,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2008.0,2010.0,1,0,0,1,0,0,8.3,0.3,0.0,0.3,10999.149,0.0,0.3,1.1000000000000005,17.6,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2016,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2008.0,2010.0,1,0,0,1,0,0,8.5,0.3,0.0,0.3,10904.956,0.0,0.5,0.1999999999999993,18.7,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2017,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2008.0,2010.0,1,0,0,1,0,0,17.6,0.3,0.0,0.3,10787.261,0.0,0.6,9.100000000000001,19.7,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2018,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2008.0,2010.0,1,0,0,1,0,0,18.7,0.5,0.0,0.5,11046.284,0.2,0.7,1.0999999999999979,20.7,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2019,NH,1316762,5941,0.184,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2008.0,2010.0,1,0,0,1,0,0,19.7,0.6,0.0,0.6,11137.243975573643,0.09999999999999998,0.7,1.0,21.6,2014.0,2025.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2005,NJ,8799446,5258,0.2,PJM,True,1,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,0,0.0,0,0,1,0,2002.0,2005.0,0,0,1,1,1,0,3.25,0.01,0.0,0.01,0.0,0.01,0.04,0.25,4.58,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2006,NJ,8799446,5258,0.2,PJM,True,1,1,0.6,0.5,0.5,0.6,0.4,1.0,0.0,0.0,0.0,0.6,0.4,1.0,0.0,0.0,0.0,0.4,0.0,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,0,0.0,1,0,0,1,2002.0,2005.0,1,0,0,1,0,0,3.5,0.02,0.0,0.02,79680.947,0.01,0.08,0.25,5.51,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2007,NJ,8799446,5258,0.2,PJM,True,1,1,0.0,0.0,0.2,1.5000000000000002,1.1,1.0,0.0,0.0,0.0,2.1,1.5,2.0,0.0,0.0,0.0,1.1,0.0,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,0,0.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,4.58,0.04,0.0,0.04,81934.334,0.02,0.16,1.08,6.5,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2008,NJ,8799446,5258,0.2,PJM,True,1,1,2.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.5,2.0,0.0,0.0,0.0,0.0,0.0,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,0,0.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,5.51,0.08,0.0,0.08,80519.543,0.04,0.22,0.9299999999999997,7.41,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2009,NJ,8799446,5258,0.2,PJM,True,1,1,9.4,8.2,4.9,10.6,10.4,4.0,2.2,2.2,1.0,12.7,11.9,6.0,2.2,2.2,1.0,2.6,2.2,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,21,21.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,6.5,0.16,0.0,0.16,75779.853,0.08,0.39,0.9900000000000002,8.39,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2010,NJ,8799446,5258,0.2,PJM,True,1,1,14.8,13.8,7.899999999999999,14.5,12.5,6.0,0.0,0.0,0.0,27.2,24.4,12.0,2.2,2.2,1.0,2.083333333333333,0.0,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,69,69.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,7.41,0.22,0.0,0.22,79179.427,0.06,0.59,0.9100000000000001,9.41,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2011,NJ,8799446,5258,0.2,PJM,True,1,1,79.19999999999999,67.49999999999999,19.0,124.4,108.3,25.0,73.6,63.1,12.0,151.6,132.7,37.0,75.8,65.3,13.0,4.332,5.258333333333333,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,69,69.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,8.39,0.39,0.0,0.39,76859.762,0.17,0.81,0.9800000000000004,10.45,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2012,NJ,8799446,5258,0.2,PJM,True,1,1,53.2,45.5,14.4,58.79999999999999,49.9,13.0,11.1,9.6,5.0,210.4,182.6,50.0,86.9,74.9,18.0,3.838461538461538,1.9200000000000004,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,304,304.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,9.41,0.59,0.0,0.59,75052.914,0.19999999999999996,2.05,1.0199999999999996,12.53,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2013,NJ,8799446,5258,0.2,PJM,True,1,1,69.39999999999999,59.6,33.3,23.5,17.400000000000002,7.0,11.5,7.9,1.0,233.9,200.0,57.0,98.4,82.80000000000001,19.0,2.485714285714286,7.9,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,437.0,437.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,10.45,0.81,0.0,0.81,74642.399,0.22000000000000008,2.45,1.0399999999999991,13.76,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2014,NJ,8799446,5258,0.2,PJM,True,1,1,40.8,34.1,19.3,32.4,27.1,5.0,4.9,4.9,1.0,266.29999999999995,227.1,62.0,103.3,87.70000000000002,20.0,5.42,4.9,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,514.0,514.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,12.53,2.05,0.0,2.05,73866.078,1.2399999999999998,2.75,2.08,14.9,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2015,NJ,8799446,5258,0.2,PJM,True,1,1,9.0,7.0,0.0,76.89999999999999,60.79999999999999,12.0,11.6,8.700000000000001,2.0,343.19999999999993,287.9,74.0,114.9,96.40000000000002,22.0,5.0666666666666655,4.3500000000000005,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,628.0,628.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,13.76,2.45,0.0,2.45,75489.623,0.40000000000000036,3.0,1.2300000000000004,15.99,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2016,NJ,8799446,5258,0.2,PJM,True,1,1,39.1,30.2,1.9,95.20000000000002,77.7,15.0,22.0,18.0,3.0,438.4,365.6,89.0,136.9,114.40000000000002,25.0,5.180000000000001,6.0,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,835.0,835.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,14.9,2.75,0.0,2.75,75359.371,0.2999999999999998,3.2,1.1400000000000006,18.03,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2017,NJ,8799446,5258,0.2,PJM,True,1,1,11.9,9.0,0.0,52.3,43.2,6.0,26.4,21.3,2.0,490.7,408.8,95.0,163.3,135.70000000000002,27.0,7.2,10.65,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,926.0,926.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,15.99,3.0,0.0,3.0,73382.94,0.25,4.3,1.0899999999999999,20.98,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2018,NJ,8799446,5258,0.2,PJM,True,1,1,52.0,38.9,5.2,52.8,45.2,7.0,0.0,0.0,0.0,543.5,454.0,102.0,163.3,135.70000000000002,27.0,6.457142857142857,0.0,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,990.0,990.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,18.03,3.2,0.0,3.2,76016.762,0.20000000000000018,4.9,2.040000000000001,28.4,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2019,NJ,8799446,5258,0.2,PJM,True,1,1,66.10000000000001,49.7,2.9,25.5,20.1,5.0,6.6,5.0,3.0,569.0,474.1,107.0,169.9,140.70000000000002,30.0,4.0200000000000005,1.6666666666666667,2005.0,Industrial CHP,2006.0,2009.0,2011.0,2009.0,1165.0,1165.0,1,0,0,0,2002.0,2005.0,1,0,0,1,0,0,20.98,4.3,0.0,4.3,76878.38889339668,1.0999999999999996,5.1,2.9499999999999993,28.6,2021.0,2002.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2005,NM,2064552,77823,0.263,Southwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,IPP Non-CHP,2010.0,2010.0,2010.0,2011.0,0,0.0,0,0,0,0,2006.0,2007.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2006.0,0.0,0.0,0.0,0.0,,,2007.0,2017.0,1.0,,1.0,10.0,
2006,NM,2064552,77823,0.263,Southwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,IPP Non-CHP,2010.0,2010.0,2010.0,2011.0,0,0.0,0,0,0,0,2006.0,2007.0,0,0,0,0,0,1,5.0,0.0,0.0,0.0,21434.957,0.0,1.0,5.0,5.0,0.0,2006.0,0.0,0.0,0.0,0.0,,,2007.0,2017.0,1.0,,1.0,10.0,
